,Rk,Player,Tm,Age,Pos,G,GS,Rec,Yds,Y/R,TD,Lng,Y/Tgt,R/G,Y/G,Fmb,Year,Tgt,Ctch%
1953,17,Brandin Cooks,NOR,22,WR,16,12,84,1138,13.5,9,71,8.8,5.3,71.1,1,2015,129.0,65.1%
1954,24,Brandin Cooks,NOR,23,WR,16,12,78,1173,15.0,8,98,10.0,4.9,73.3,1,2016,117.0,66.7%
1955,29,Brandin Cooks,NWE,24,WR,16,15,65,1082,16.6,7,64,9.5,4.1,67.6,0,2017,114.0,57.0%
1956,21,Brandin Cooks,LAR,25,WR,16,16,80,1204,15.1,5,57,10.3,5.0,75.3,1,2018,117.0,68.4%
1957,95,Brandin Cooks,LAR,26,WR,14,14,42,583,13.9,2,57,8.1,3.0,41.6,0,2019,72.0,58.3%
1958,22,Brandin Cooks,HOU,27,WR,15,15,81,1150,14.2,6,57,9.7,5.4,76.7,0,2020,119.0,68.1%
1959,15,Brandin Cooks,HOU,28,WR,16,16,90,1037,11.5,6,52,7.7,5.6,64.8,0,2021,134.0,67.2%
1960,70,Markus Wheaton,PIT,23,WR,16,11,53,644,12.2,2,47,7.5,3.3,40.3,0,2014,86.0,61.6%
1961,93,Markus Wheaton,PIT,24,WR,16,8,44,749,17.0,5,72,9.5,2.8,46.8,0,2015,79.0,55.7%
1962,77,Allen Hurns,JAX,23,WR,16,8,51,677,13.3,6,63,7.0,3.2,42.3,0,2014,97.0,52.6%
1963,45,Allen Hurns,JAX,24,WR,15,15,64,1031,16.1,10,80,9.8,4.3,68.7,2,2015,105.0,61.0%
1964,82,John Brown,ARI,24,wr,16,5,48,696,14.5,5,75,6.8,3.0,43.5,0,2014,102.0,47.1%
1965,43,John Brown,ARI,25,WR,15,11,65,1003,15.4,7,68,9.9,4.3,66.9,1,2015,101.0,64.4%
1966,114,John Brown,ARI,26,WR,15,6,39,517,13.3,2,30,7.1,2.6,34.5,1,2016,73.0,53.4%
1967,90,John Brown,BAL,28,WR,16,15,42,715,17.0,5,71,7.4,2.6,44.7,0,2018,97.0,43.3%
1968,30,John Brown,BUF,29,WR,15,15,72,1060,14.7,6,53,9.2,4.8,70.7,0,2019,115.0,62.6%
1969,85,Allen Robinson,JAX,21,wr,10,8,48,548,11.4,2,54,6.8,4.8,54.8,0,2014,81.0,59.3%
1970,20,Allen Robinson,JAX,22,WR,16,16,80,1400,17.5,14,90,9.3,5.0,87.5,0,2015,151.0,53.0%
1971,32,Allen Robinson,JAX,23,WR,16,16,73,883,12.1,6,42,5.8,4.6,55.2,1,2016,151.0,48.3%
1972,63,Allen Robinson,CHI,25,WR,13,12,55,754,13.7,4,43,8.0,4.2,58.0,1,2018,94.0,58.5%
1973,7,Allen Robinson,CHI,26,WR,16,15,98,1147,11.7,7,49,7.4,6.1,71.7,0,2019,154.0,63.6%
1974,6,Allen Robinson,CHI,27,WR,16,16,102,1250,12.3,6,42,8.3,6.4,78.1,0,2020,151.0,67.5%
1975,89,Andre Holmes,OAK,26,WR,16,13,47,693,14.7,4,77,7.0,2.9,43.3,0,2014,99.0,47.5%
1976,99,Jarius Wright,MIN,25,wr,16,7,42,588,14.0,2,87,9.5,2.6,36.8,0,2014,62.0,67.7%
1977,106,Niles Paul,WAS,25,te,16,7,39,507,13.0,1,50,9.8,2.4,31.7,1,2014,52.0,75.0%
1978,113,Jermaine Kearse,SEA,24,WR,15,14,38,537,14.1,1,60,7.8,2.5,35.8,0,2014,69.0,55.1%
1979,75,Jermaine Kearse,SEA,25,WR,16,16,49,685,14.0,5,50,10.1,3.1,42.8,1,2015,68.0,72.1%
1980,107,Jermaine Kearse,SEA,26,WR,16,15,41,510,12.4,1,36,5.7,2.6,31.9,0,2016,89.0,46.1%
1981,30,Jermaine Kearse,NYJ,27,WR,16,14,65,810,12.5,5,51,7.9,4.1,50.6,1,2017,102.0,63.7%
1982,122,Taylor Gabriel,CLE,23,,16,2,36,621,17.3,1,70,8.6,2.3,38.8,0,2014,72.0,50.0%
1983,129,Taylor Gabriel,ATL,25,,13,3,35,579,16.5,6,76,11.6,2.7,44.5,0,2016,50.0,70.0%
1984,37,Taylor Gabriel,CHI,27,WR,16,11,67,688,10.3,2,54,7.4,4.2,43.0,1,2018,93.0,72.0%
1985,159,Martavis Bryant,PIT,23,,10,3,26,549,21.1,8,94,11.4,2.6,54.9,0,2014,48.0,54.2%
1986,71,Martavis Bryant,PIT,24,wr,11,5,50,765,15.3,6,88,8.3,4.5,69.5,1,2015,92.0,54.3%
1987,74,Martavis Bryant,PIT,26,WR,15,8,50,603,12.1,3,51,7.2,3.3,40.2,0,2017,84.0,59.5%
1988,13,Jordan Reed,WAS,25,TE,14,8,87,952,10.9,11,32,8.4,6.2,68.0,3,2015,114.0,76.3%
1989,44,Jordan Reed,WAS,26,TE,12,8,66,686,10.4,6,33,7.7,5.5,57.2,1,2016,89.0,74.2%
1990,67,Jordan Reed,WAS,28,TE,13,8,54,558,10.3,2,34,6.6,4.2,42.9,1,2018,84.0,64.3%
1991,19,Theo Riddick,DET,24,rb,16,1,80,697,8.7,3,34,7.0,5.0,43.6,1,2015,99.0,80.8%
1992,22,Gary Barnidge,CLE,30,TE,16,13,79,1043,13.2,9,40,8.3,4.9,65.2,0,2015,125.0,63.2%
1993,68,Gary Barnidge,CLE,31,TE,16,16,55,612,11.1,2,43,7.5,3.4,38.3,0,2016,82.0,67.1%
1994,28,Kamar Aiken,BAL,26,WR,16,14,75,944,12.6,5,48,7.4,4.7,59.0,1,2015,127.0,59.1%
1995,33,Amari Cooper,OAK,21,WR,16,15,72,1070,14.9,6,68,8.2,4.5,66.9,1,2015,130.0,55.4%
1996,17,Amari Cooper,OAK,22,WR,16,14,83,1153,13.9,5,64,8.7,5.2,72.1,2,2016,132.0,62.9%
1997,81,Amari Cooper,OAK,23,WR,14,12,48,680,14.2,7,87,7.1,3.4,48.6,1,2017,96.0,50.0%
1998,27,Amari Cooper,2TM,24,,15,15,75,1005,13.4,7,90,9.4,5.0,67.0,2,2018,107.0,70.1%
1999,23,Amari Cooper,DAL,25,WR,16,16,79,1189,15.1,8,53,10.0,4.9,74.3,0,2019,119.0,66.4%
2000,11,Amari Cooper,DAL,26,WR,16,15,92,1114,12.1,5,69,8.6,5.8,69.6,0,2020,130.0,70.8%
2001,39,Amari Cooper,DAL,27,WR,15,14,68,865,12.7,8,41,8.3,4.5,57.7,1,2021,104.0,65.4%
2002,39,Willie Snead,NOR,23,WR,15,8,69,984,14.3,3,63,9.7,4.6,65.6,2,2015,101.0,68.3%
2003,33,Willie Snead,NOR,24,WR,15,4,72,895,12.4,4,49,8.6,4.8,59.7,2,2016,104.0,69.2%
2004,50,Willie Snead,BAL,26,wr,16,10,62,651,10.5,1,28,6.9,3.9,40.7,0,2018,95.0,65.3%
2005,40,Travis Benjamin,CLE,26,WR,16,15,68,966,14.2,5,61,7.7,4.3,60.4,3,2015,125.0,54.4%
2006,93,Travis Benjamin,SDG,27,WR,14,8,47,677,14.4,4,54,9.0,3.4,48.4,5,2016,75.0,62.7%
2007,117,Travis Benjamin,LAC,28,,16,3,34,567,16.7,4,62,9.1,2.1,35.4,2,2017,62.0,54.8%
2008,46,Donte Moncrief,IND,22,wr,16,10,64,733,11.5,6,33,7.0,4.0,45.8,0,2015,105.0,61.0%
2009,75,Donte Moncrief,JAX,25,WR,16,14,48,668,13.9,3,80,7.5,3.0,41.8,1,2018,89.0,53.9%
2010,48,Duke Johnson,CLE,22,rb,16,7,61,534,8.8,2,52,7.2,3.8,33.4,1,2015,74.0,82.4%
2011,77,Duke Johnson,CLE,23,rb,16,1,53,514,9.7,0,32,6.9,3.3,32.1,2,2016,74.0,71.6%
2012,21,Duke Johnson,CLE,24,,16,0,74,693,9.4,3,41,7.5,4.6,43.3,4,2017,93.0,79.6%
2013,51,Jamison Crowder,WAS,22,wr,16,6,59,604,10.2,2,44,7.7,3.7,37.8,4,2015,78.0,75.6%
2014,41,Jamison Crowder,WAS,23,wr,16,9,67,847,12.6,7,55,8.6,4.2,52.9,2,2016,99.0,67.7%
2015,28,Jamison Crowder,WAS,24,WR,15,6,66,789,12.0,3,41,7.7,4.4,52.6,6,2017,103.0,64.1%
2016,24,Jamison Crowder,NYJ,26,WR,16,12,78,833,10.7,6,41,6.8,4.9,52.1,0,2019,122.0,63.9%
2017,50,Jamison Crowder,NYJ,27,WR,12,7,59,699,11.8,6,69,7.9,4.9,58.3,0,2020,89.0,66.3%
2018,54,Richard Rodgers,GNB,23,TE,16,12,58,510,8.8,8,61,6.0,3.6,31.9,0,2015,85.0,68.2%
2019,62,Cole Beasley,DAL,26,,16,3,52,536,10.3,5,30,7.1,3.3,33.5,2,2015,75.0,69.3%
2020,29,Cole Beasley,DAL,27,WR,16,6,75,833,11.1,5,47,8.5,4.7,52.1,0,2016,98.0,76.5%
2021,42,Cole Beasley,DAL,29,,16,4,65,672,10.3,3,32,7.7,4.1,42.0,0,2018,87.0,74.7%
2022,36,Cole Beasley,BUF,30,WR,15,10,67,778,11.6,6,51,7.3,4.5,51.9,0,2019,106.0,63.2%
2023,21,Cole Beasley,BUF,31,wr,15,10,82,967,11.8,4,35,9.0,5.5,64.5,0,2020,107.0,76.6%
2024,19,Cole Beasley,BUF,32,wr,16,8,82,693,8.5,1,29,6.2,5.1,43.3,1,2021,112.0,73.2%
2025,63,Stefon Diggs,MIN,22,WR,13,9,52,720,13.8,4,40,8.6,4.0,55.4,2,2015,84.0,61.9%
2026,16,Stefon Diggs,MIN,23,WR,13,11,84,903,10.8,3,46,8.1,6.5,69.5,0,2016,112.0,75.0%
2027,31,Stefon Diggs,MIN,24,WR,14,14,64,849,13.3,8,59,8.9,4.6,60.6,0,2017,95.0,67.4%
2028,11,Stefon Diggs,MIN,25,WR,15,14,102,1021,10.0,9,75,6.9,6.8,68.1,0,2018,149.0,68.5%
2029,44,Stefon Diggs,MIN,26,WR,15,15,63,1130,17.9,6,66,12.0,4.2,75.3,4,2019,94.0,67.0%
2030,1,Stefon Diggs,BUF,27,WR,16,15,127,1535,12.1,8,55,9.2,7.9,95.9,0,2020,166.0,76.5%
2031,9,Stefon Diggs,BUF,28,WR,17,17,103,1225,11.9,10,61,7.5,6.1,72.1,1,2021,164.0,62.8%
2032,64,Tyler Eifert,CIN,25,TE,13,12,52,615,11.8,13,31,8.3,4.0,47.3,0,2015,74.0,70.3%
2033,68,Tyler Lockett,SEA,23,WR,16,8,51,664,13.0,6,49,9.6,3.2,41.5,2,2015,69.0,73.9%
2034,108,Tyler Lockett,SEA,24,WR,15,9,41,597,14.6,1,57,9.0,2.7,39.8,0,2016,66.0,62.1%
2035,86,Tyler Lockett,SEA,25,WR,16,8,45,555,12.3,2,74,7.8,2.8,34.7,0,2017,71.0,63.4%
2036,57,Tyler Lockett,SEA,26,WR,16,14,57,965,16.9,10,52,13.8,3.6,60.3,2,2018,70.0,81.4%
2037,20,Tyler Lockett,SEA,27,WR,16,16,82,1057,12.9,8,44,9.6,5.1,66.1,1,2019,110.0,74.5%
2038,8,Tyler Lockett,SEA,28,WR,16,16,100,1054,10.5,10,47,8.0,6.3,65.9,1,2020,132.0,75.8%
2039,35,Tyler Lockett,SEA,29,WR,16,16,73,1175,16.1,8,69,11.0,4.6,73.4,0,2021,107.0,68.2%
2040,78,Eric Ebron,DET,22,TE,14,8,47,537,11.4,5,55,7.7,3.4,38.4,0,2015,70.0,67.1%
2041,53,Eric Ebron,DET,23,TE,13,13,61,711,11.7,1,61,8.4,4.7,54.7,0,2016,85.0,71.8%
2042,64,Eric Ebron,DET,24,TE,16,9,53,574,10.8,4,44,6.7,3.3,35.9,1,2017,86.0,61.6%
2043,38,Eric Ebron,IND,25,TE,16,8,66,750,11.4,13,53,6.8,4.1,46.9,1,2018,110.0,60.0%
2044,57,Eric Ebron,PIT,27,te,15,9,56,558,10.0,5,27,6.1,3.7,37.2,1,2020,91.0,61.5%
2045,94,Rishard Matthews,MIA,26,WR,11,11,43,662,15.4,4,53,10.9,3.9,60.2,0,2015,61.0,70.5%
2046,46,Rishard Matthews,TEN,27,WR,16,9,65,945,14.5,9,60,8.8,4.1,59.1,1,2016,108.0,60.2%
2047,67,Rishard Matthews,TEN,28,WR,14,11,53,795,15.0,4,75,9.1,3.8,56.8,0,2017,87.0,60.9%
2048,134,Dorial Green-Beckham,TEN,22,wr,16,5,32,549,17.2,4,47,8.2,2.0,34.3,0,2015,67.0,47.8%
2049,9,Michael Thomas,NOR,23,WR,15,12,92,1137,12.4,9,46,9.4,6.1,75.8,2,2016,121.0,76.0%
2050,3,Michael Thomas,NOR,24,WR,16,14,104,1245,12.0,5,43,8.4,6.5,77.8,0,2017,149.0,69.8%
2051,1,Michael Thomas,NOR,25,WR,16,16,125,1405,11.2,9,72,9.6,7.8,87.8,2,2018,147.0,85.0%
2052,1,Michael Thomas,NOR,26,WR,16,15,149,1725,11.6,9,49,9.3,9.3,107.8,1,2019,185.0,80.5%
2053,19,Kyle Rudolph,MIN,27,TE,16,16,83,840,10.1,7,44,6.4,5.2,52.5,0,2016,132.0,62.9%
2054,56,Kyle Rudolph,MIN,28,TE,16,16,57,532,9.3,8,34,6.6,3.6,33.3,0,2017,81.0,70.4%
2055,47,Kyle Rudolph,MIN,29,TE,16,16,64,634,9.9,4,44,7.7,4.0,39.6,0,2018,82.0,78.0%
2056,28,Davante Adams,GNB,24,WR,16,15,75,997,13.3,12,66,8.2,4.7,62.3,2,2016,121.0,62.0%
2057,19,Davante Adams,GNB,25,WR,14,14,74,885,12.0,10,55,7.6,5.3,63.2,0,2017,117.0,63.2%
2058,6,Davante Adams,GNB,26,WR,15,15,111,1386,12.5,13,57,8.2,7.4,92.4,0,2018,169.0,65.7%
2059,18,Davante Adams,GNB,27,WR,12,12,83,997,12.0,5,58,7.9,6.9,83.1,2,2019,127.0,65.4%
2060,2,Davante Adams,GNB,28,WR,14,14,115,1374,11.9,18,56,9.2,8.2,98.1,1,2020,149.0,77.2%
2061,2,Davante Adams,GNB,29,WR,16,16,123,1553,12.6,11,59,9.2,7.7,97.1,0,2021,169.0,72.8%
2062,36,Adam Thielen,MIN,26,WR,16,10,69,967,14.0,5,71,10.5,4.3,60.4,2,2016,92.0,75.0%
2063,8,Adam Thielen,MIN,27,WR,16,16,91,1276,14.0,4,65,9.0,5.7,79.8,3,2017,142.0,64.1%
2064,5,Adam Thielen,MIN,28,WR,16,16,113,1373,12.2,9,68,9.0,7.1,85.8,1,2018,153.0,73.9%
2065,28,Adam Thielen,MIN,30,WR,15,15,74,925,12.5,14,51,8.6,4.9,61.7,0,2020,108.0,68.5%
2066,43,Adam Thielen,MIN,31,WR,13,13,67,726,10.8,10,35,7.6,5.2,55.8,1,2021,95.0,70.5%
2067,37,Tyrell Williams,SDG,24,WR,16,12,69,1059,15.3,7,51,8.9,4.3,66.2,0,2016,119.0,58.0%
2068,95,Tyrell Williams,LAC,25,WR,16,15,43,728,16.9,4,75,10.6,2.7,45.5,1,2017,69.0,62.3%
2069,95,Tyrell Williams,LAC,26,WR,16,10,41,653,15.9,5,75,10.0,2.6,40.8,2,2018,65.0,63.1%
2070,99,Tyrell Williams,OAK,27,WR,14,12,42,651,15.5,6,46,10.2,3.0,46.5,0,2019,64.0,65.6%
2071,43,Cameron Meredith,CHI,24,WR,14,10,66,888,13.5,4,50,9.2,4.7,63.4,3,2016,97.0,68.0%
2072,47,Sterling Shepard,NYG,23,WR,16,16,65,683,10.5,8,32,6.5,4.1,42.7,0,2016,105.0,61.9%
2073,45,Sterling Shepard,NYG,24,WR,11,10,59,731,12.4,2,77,8.7,5.4,66.5,1,2017,84.0,70.2%
2074,40,Sterling Shepard,NYG,25,WR,16,16,66,872,13.2,4,58,8.1,4.1,54.5,1,2018,107.0,61.7%
2075,57,Sterling Shepard,NYG,26,WR,10,10,57,576,10.1,3,36,6.9,5.7,57.6,0,2019,83.0,68.7%
2076,37,Sterling Shepard,NYG,27,WR,12,12,66,656,9.9,3,29,7.3,5.5,54.7,0,2020,90.0,73.3%
2077,52,Marqise Lee,JAX,25,wr,16,6,63,851,13.5,3,51,8.1,3.9,53.2,1,2016,105.0,60.0%
2078,58,Marqise Lee,JAX,26,WR,14,14,56,702,12.5,3,45,7.3,4.0,50.1,1,2017,96.0,58.3%
2079,54,Tyreek Hill,KAN,22,,16,1,61,593,9.7,6,49,7.1,3.8,37.1,4,2016,83.0,73.5%
2080,18,Tyreek Hill,KAN,23,WR,15,13,75,1183,15.8,7,79,11.3,5.0,78.9,2,2017,105.0,71.4%
2081,15,Tyreek Hill,KAN,24,WR,16,16,87,1479,17.0,12,75,10.8,5.4,92.4,0,2018,137.0,63.5%
2082,53,Tyreek Hill,KAN,25,WR,12,12,58,860,14.8,7,57,9.7,4.8,71.7,0,2019,89.0,65.2%
2083,17,Tyreek Hill,KAN,26,WR,15,15,87,1276,14.7,15,75,9.5,5.8,85.1,1,2020,135.0,64.4%
2084,3,Tyreek Hill,KAN,27,WR,17,16,111,1239,11.2,9,75,7.8,6.5,72.9,2,2021,159.0,69.8%
2085,56,James White,NWE,24,rb,16,4,60,551,9.2,5,61,6.4,3.8,34.4,0,2016,86.0,69.8%
2086,16,James White,NWE,26,,16,3,87,751,8.6,7,42,6.1,5.4,46.9,0,2018,123.0,70.7%
2087,33,James White,NWE,27,,15,1,72,645,9.0,5,59,6.8,4.8,43.0,1,2019,95.0,75.8%
2088,57,Jack Doyle,IND,26,TE,16,14,59,584,9.9,5,24,7.8,3.7,36.5,1,2016,75.0,78.7%
2089,14,Jack Doyle,IND,27,TE,15,15,80,690,8.6,4,26,6.4,5.3,46.0,2,2017,108.0,74.1%
2090,60,Tavon Austin,LAR,26,WR,15,15,58,509,8.8,3,43,4.8,3.9,33.9,5,2016,106.0,54.7%
2091,61,Quincy Enunwa,NYJ,24,WR,16,13,58,857,14.8,4,69,8.2,3.6,53.6,0,2016,105.0,55.2%
2092,62,Dontrelle Inman,SDG,27,WR,16,16,58,810,14.0,4,57,8.4,3.6,50.6,0,2016,97.0,59.8%
2093,64,Cameron Brate,TAM,25,TE,15,10,57,660,11.6,8,38,8.1,3.8,44.0,1,2016,81.0,70.4%
2094,80,Cameron Brate,TAM,26,TE,16,5,48,591,12.3,6,35,7.7,3.0,36.9,1,2017,77.0,62.3%
2095,67,DeVante Parker,MIA,23,wr,15,8,56,744,13.3,4,56,8.6,3.7,49.6,0,2016,87.0,64.4%
2096,55,DeVante Parker,MIA,24,WR,13,12,57,670,11.8,1,36,7.0,4.4,51.5,1,2017,96.0,59.4%
2097,31,DeVante Parker,MIA,26,WR,16,14,72,1202,16.7,9,51,9.4,4.5,75.1,0,2019,128.0,56.3%
2098,42,DeVante Parker,MIA,27,WR,14,11,63,793,12.6,4,31,7.7,4.5,56.6,1,2020,103.0,61.2%
2099,110,DeVante Parker,MIA,28,wr,10,8,40,515,12.9,2,42,7.1,4.0,51.5,0,2021,73.0,54.8%
2100,70,Adam Humphries,TAM,23,wr,15,4,55,622,11.3,2,42,7.5,3.7,41.5,3,2016,83.0,66.3%
2101,40,Adam Humphries,TAM,24,,16,3,61,631,10.3,1,43,7.6,3.8,39.4,1,2017,83.0,73.5%
2102,26,Adam Humphries,TAM,25,WR,16,10,76,816,10.7,5,51,7.8,4.8,51.0,2,2018,105.0,72.4%
2103,72,Tyler Boyd,CIN,22,,16,2,54,603,11.2,1,30,7.4,3.4,37.7,1,2016,81.0,66.7%
2104,24,Tyler Boyd,CIN,24,WR,14,14,76,1028,13.5,7,49,9.5,5.4,73.4,0,2018,108.0,70.4%
2105,11,Tyler Boyd,CIN,25,WR,16,15,90,1046,11.6,5,47,7.1,5.6,65.4,2,2019,148.0,60.8%
2106,24,Tyler Boyd,CIN,26,wr,15,8,79,841,10.6,4,72,7.6,5.3,56.1,1,2020,110.0,71.8%
2107,42,Tyler Boyd,CIN,27,wr,16,10,67,828,12.4,5,68,8.8,4.2,51.8,1,2021,94.0,71.3%
2108,73,C.J. Fiedorowicz,HOU,25,TE,15,15,54,559,10.4,4,26,6.3,3.6,37.3,1,2016,89.0,60.7%
2109,91,Eli Rogers,PIT,24,WR,13,8,48,594,12.4,3,39,9.0,3.7,45.7,2,2016,66.0,72.7%
2110,94,Will Fuller,HOU,22,WR,14,13,47,635,13.5,2,53,6.9,3.4,45.4,2,2016,92.0,51.1%
2111,134,Will Fuller,HOU,24,WR,7,7,32,503,15.7,4,73,11.2,4.6,71.9,0,2018,45.0,71.1%
2112,72,Will Fuller,HOU,25,WR,11,11,49,670,13.7,3,54,9.4,4.5,60.9,1,2019,71.0,69.0%
2113,67,Will Fuller,HOU,26,WR,11,11,53,879,16.6,8,77,11.7,4.8,79.9,0,2020,75.0,70.7%
2114,97,Chris Conley,KAN,24,WR,16,11,44,530,12.0,0,39,7.7,2.8,33.1,1,2016,69.0,63.8%
2115,79,Chris Conley,JAX,27,WR,16,14,47,775,16.5,5,70,8.6,2.9,48.4,0,2019,90.0,52.2%
2116,104,Robby Anderson,NYJ,23,WR,16,8,42,587,14.0,2,52,7.5,2.6,36.7,1,2016,78.0,53.8%
2117,34,Robby Anderson,NYJ,24,WR,16,15,63,941,14.9,7,69,8.3,3.9,58.8,0,2017,114.0,55.3%
2118,70,Robby Anderson,NYJ,25,WR,14,9,50,752,15.0,6,76,8.0,3.6,53.7,2,2018,94.0,53.2%
2119,63,Robby Anderson,NYJ,26,WR,16,15,52,779,15.0,5,92,8.1,3.3,48.7,1,2019,96.0,54.2%
2120,10,Robby Anderson,CAR,27,WR,16,16,95,1096,11.5,3,75,8.1,5.9,68.5,1,2020,136.0,69.9%
2121,65,Robby Anderson,CAR,28,WR,17,16,53,519,9.8,5,57,4.7,3.1,30.5,0,2021,110.0,48.2%
2122,109,Brian Quick,LAR,27,wr,16,8,41,564,13.8,3,65,7.3,2.6,35.3,0,2016,77.0,53.2%
2123,110,Tajae Sharpe,TEN,22,WR,16,10,41,522,12.7,2,34,6.3,2.6,32.6,0,2016,83.0,49.4%
2124,118,Chris Hogan,NWE,29,WR,15,14,38,680,17.9,4,79,11.7,2.5,45.3,1,2016,58.0,65.5%
2125,117,Chris Hogan,NWE,31,wr,16,7,35,532,15.2,3,63,9.7,2.2,33.3,0,2018,55.0,63.6%
2126,132,JJ Nelson,ARI,24,wr,15,6,34,568,16.7,6,80,7.7,2.3,37.9,1,2016,74.0,45.9%
2127,145,JJ Nelson,ARI,25,wr,16,5,29,508,17.5,2,46,8.3,1.8,31.8,1,2017,61.0,47.5%
2128,135,Phillip Dorsett,IND,23,wr,15,7,33,528,16.0,2,64,8.9,2.2,35.2,1,2016,59.0,55.9%
2129,32,Evan Engram,NYG,23,TE,15,11,64,722,11.3,6,35,6.3,4.3,48.1,0,2017,115.0,55.7%
2130,79,Evan Engram,NYG,24,TE,11,8,45,577,12.8,3,54,9.0,4.1,52.5,0,2018,64.0,70.3%
2131,40,Evan Engram,NYG,26,TE,16,14,63,654,10.4,1,53,6.0,3.9,40.9,1,2020,109.0,57.8%
2132,35,Devin Funchess,CAR,23,WR,16,16,63,840,13.3,8,44,7.6,3.9,52.5,0,2017,111.0,56.8%
2133,82,Devin Funchess,CAR,24,WR,14,12,44,549,12.5,4,27,6.9,3.1,39.2,0,2018,79.0,55.7%
2134,37,Nelson Agholor,PHI,24,WR,16,10,62,768,12.4,8,72,8.1,3.9,48.0,0,2017,95.0,65.3%
2135,45,Nelson Agholor,PHI,25,WR,16,16,64,736,11.5,4,83,7.6,4.0,46.0,1,2018,97.0,66.0%
2136,82,Nelson Agholor,LVR,27,WR,16,13,48,896,18.7,8,85,10.9,3.0,56.0,0,2020,82.0,58.5%
2137,38,Cooper Kupp,LAR,24,wr,15,6,62,869,14.0,5,64,9.2,4.1,57.9,1,2017,94.0,66.0%
2138,97,Cooper Kupp,LAR,25,WR,8,8,40,566,14.2,6,70,10.3,5.0,70.8,0,2018,55.0,72.7%
2139,9,Cooper Kupp,LAR,26,WR,16,14,94,1161,12.4,10,66,8.7,5.9,72.6,3,2019,134.0,70.1%
2140,12,Cooper Kupp,LAR,27,WR,15,12,92,974,10.6,3,55,7.9,6.1,64.9,1,2020,124.0,74.2%
2141,1,Cooper Kupp,LAR,28,WR,17,17,145,1947,13.4,16,59,10.2,8.5,114.5,0,2021,191.0,75.9%
2142,50,JuJu Smith-Schuster,PIT,21,wr,14,7,58,917,15.8,7,97,11.6,4.1,65.5,0,2017,79.0,73.4%
2143,7,JuJu Smith-Schuster,PIT,22,WR,16,13,111,1426,12.8,7,97,8.6,6.9,89.1,1,2018,166.0,66.9%
2144,97,JuJu Smith-Schuster,PIT,23,WR,12,12,42,552,13.1,3,76,7.9,3.5,46.0,1,2019,70.0,60.0%
2145,9,JuJu Smith-Schuster,PIT,24,WR,16,14,97,831,8.6,9,31,6.5,6.1,51.9,3,2020,128.0,75.8%
2146,57,Marquise Goodwin,SFO,27,WR,16,16,56,962,17.2,2,83,9.2,3.5,60.1,0,2017,105.0,53.3%
2147,78,Austin Hooper,ATL,23,te,16,8,49,526,10.7,3,88,8.1,3.1,32.9,0,2017,65.0,75.4%
2148,31,Austin Hooper,ATL,24,te,16,7,71,660,9.3,4,36,7.5,4.4,41.3,0,2018,88.0,80.7%
2149,27,Austin Hooper,ATL,25,TE,13,10,75,787,10.5,6,35,8.1,5.8,60.5,0,2019,97.0,77.3%
2150,85,Hunter Henry,LAC,23,TE,14,13,45,579,12.9,4,34,9.3,3.2,41.4,0,2017,62.0,72.6%
2151,59,Hunter Henry,LAC,25,TE,12,12,55,652,11.9,5,30,8.6,4.6,54.3,1,2019,76.0,72.4%
2152,49,Hunter Henry,LAC,26,TE,14,14,60,613,10.2,4,33,6.6,4.3,43.8,0,2020,93.0,64.5%
2153,71,Hunter Henry,NWE,27,te,17,10,50,603,12.1,9,35,8.0,2.9,35.5,0,2021,75.0,66.7%
2154,87,Paul Richardson,SEA,25,WR,16,13,44,703,16.0,6,61,8.8,2.8,43.9,0,2017,80.0,55.0%
2155,92,George Kittle,SFO,24,te,15,7,43,515,12.0,2,44,8.2,2.9,34.3,0,2017,63.0,68.3%
2156,14,George Kittle,SFO,25,TE,16,16,88,1377,15.6,5,85,10.1,5.5,86.1,0,2018,136.0,64.7%
2157,17,George Kittle,SFO,26,TE,14,14,85,1053,12.4,5,61,9.8,6.1,75.2,1,2019,107.0,79.4%
2158,84,George Kittle,SFO,27,TE,8,8,48,634,13.2,2,44,10.1,6.0,79.3,0,2020,63.0,76.2%
2159,36,George Kittle,SFO,28,TE,14,14,71,910,12.8,6,48,9.7,5.1,65.0,2,2021,94.0,75.5%
2160,96,Keelan Cole,JAX,24,wr,16,6,42,748,17.8,3,75,9.0,2.6,46.8,2,2017,83.0,50.6%
2161,61,Keelan Cole,JAX,27,wr,16,5,55,642,11.7,5,51,7.3,3.4,40.1,0,2020,88.0,62.5%
2162,98,Albert Wilson,KAN,25,WR,13,7,42,554,13.2,3,63,8.9,3.2,42.6,0,2017,62.0,67.7%
2163,105,Chris Thompson,WAS,27,,10,1,39,510,13.1,4,74,9.4,3.9,51.0,3,2017,54.0,72.2%
2164,107,Deonte Thompson,2TM,28,,16,10,38,555,14.6,2,46,8.0,2.4,34.7,1,2017,69.0,55.1%
2165,115,Josh Doctson,WAS,25,WR,16,14,35,502,14.3,6,52,6.4,2.2,31.4,0,2017,78.0,44.9%
2166,81,Josh Doctson,WAS,26,WR,15,12,44,532,12.1,2,32,6.8,2.9,35.5,0,2018,78.0,56.4%
2167,120,Chris Godwin,TAM,21,,16,2,34,525,15.4,1,70,9.5,2.1,32.8,0,2017,55.0,61.8%
2168,53,Chris Godwin,TAM,22,wr,16,5,59,842,14.3,7,48,8.9,3.7,52.6,4,2018,95.0,62.1%
